Duration,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
165,0,5769,3,6,6,0,8,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
740,1,10844,1,5,8,25,20,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,3597,24,5,8,20,10,35,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
530,1,16497,6,3,10,0,18,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1570,1,14151,15,5,17,0,19,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,4804,6,5,9,35,12,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85,0,3100,24,5,15,0,16,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
600,1,14714,3,6,9,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,8853,1,3,16,55,18,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
315,1,6582,1,6,7,15,12,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4668,3,6,11,30,14,20,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1220,1,14571,6,6,20,0,16,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
395,1,13843,6,3,21,50,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
755,1,7354,3,6,6,40,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4804,1,6,22,15,0,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,5277,1,6,22,5,0,25,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
705,1,5998,27,3,20,30,8,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,4591,1,4,13,0,15,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
140,0,3597,6,5,14,45,17,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
90,0,5678,24,6,19,35,21,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
140,0,3850,6,6,7,55,10,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
90,0,2017,18,6,13,15,14,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1325,1,10262,15,6,20,55,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
435,2,8603,12,6,12,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
555,1,14153,3,3,13,5,22,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1630,1,8066,6,5,20,25,23,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
765,1,7695,21,3,12,50,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
270,1,8488,6,3,8,45,13,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
175,0,4340,18,3,11,40,14,35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
870,1,14151,15,5,20,25,10,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
730,1,11087,18,3,16,55,5,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1345,1,13759,24,3,19,45,18,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
550,1,16079,21,5,19,15,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
600,1,12717,1,6,9,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,4995,21,6,10,20,11,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
150,0,3873,12,4,17,10,19,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
330,1,7826,24,3,6,30,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
765,1,7980,1,4,20,20,9,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
910,1,9486,21,5,9,45,0,55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1400,1,10844,9,6,18,55,18,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0,6482,3,3,5,15,7,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
480,1,6628,1,6,17,30,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
675,1,7452,6,6,9,50,21,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1140,2,13882,15,6,9,25,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
600,1,8099,27,6,9,15,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4878,1,6,17,0,19,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
315,1,5170,6,6,15,15,20,30,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
485,1,6315,3,3,15,35,23,40,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
135,0,7295,1,3,13,20,15,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
690,1,9794,1,5,7,30,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1995,2,8834,21,3,19,10,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,2017,21,6,22,45,0,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
785,1,12615,9,3,6,40,19,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,7240,9,3,21,10,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
175,0,8016,24,6,15,15,18,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
155,0,4878,6,5,17,0,19,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1375,2,13292,12,6,5,30,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1265,1,11707,12,3,11,50,8,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
310,1,6147,24,6,17,5,22,15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,1,6093,12,6,7,30,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
735,1,12681,1,4,20,0,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160,0,3311,27,5,5,55,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1175,3,14260,12,3,16,50,12,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1730,2,13591,27,6,14,25,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4804,15,5,20,20,22,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1100,2,13538,15,5,13,20,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1450,1,14151,9,6,9,35,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,5575,15,3,5,45,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1610,1,14178,24,5,6,30,9,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,7082,12,3,11,40,13,55,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
175,0,4319,9,5,21,10,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1470,2,20747,3,3,18,20,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
850,1,13759,24,3,8,25,22,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1365,2,9181,21,3,5,40,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
995,1,17024,3,3,2,15,18,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
320,1,5298,27,3,6,40,12,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
510,1,13364,1,4,14,5,22,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
590,1,10844,12,5,6,30,16,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
520,1,13941,15,5,20,0,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1300,2,10919,12,6,6,45,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
